pais,anio,pbi,sancionado_USA,tipo_financiera,tipo_comercial,tipo_armamento,motivo_militar,poblacion,pbi_per_capita,exportaciones_pct_pbi,conflicto_armado
Papua New Guinea,2019,4.4805145710407,0,0,0,0,0,NA,NA,NA,NA
Papua New Guinea,2020,-3.16743204087665,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2001,-0.834054716746095,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2002,-0.0214043949985694,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2003,4.32074548551591,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2004,4.05741836363771,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2005,2.13349066459601,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2006,4.80711719268376,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2007,5.42162287218235,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2008,6.4962921197091,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2009,-0.261137328080281,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2010,11.0952312685521,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2011,4.28637120702282,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2012,-0.708043112316886,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2013,8.29307648940471,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2014,5.30123859237025,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2015,2.95715173487106,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2016,4.26802583314583,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2017,4.81007885554041,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2018,3.20425034076639,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2019,-0.40185510068001,0,0,0,0,0,NA,NA,NA,NA
Paraguay,2020,-0.819785390971916,0,0,0,0,0,NA,NA,NA,NA
Peru,2001,0.617892325624297,0,0,0,0,0,NA,NA,NA,NA
Peru,2002,5.45352893818767,0,0,0,0,0,NA,NA,NA,NA
Peru,2003,4.16502313666112,0,0,0,0,0,NA,NA,NA,NA
Peru,2004,4.95820320611745,0,0,0,0,0,NA,NA,NA,NA
Peru,2005,6.28506032509601,0,0,0,0,0,NA,NA,NA,NA
Peru,2006,7.5288990440594,0,0,0,0,0,NA,NA,NA,NA
Peru,2007,8.5183877690955,0,0,0,0,0,NA,NA,NA,NA
Peru,2008,9.1265683014642,0,0,0,0,0,NA,NA,NA,NA
Peru,2009,1.0958236592427,0,0,0,0,0,NA,NA,NA,NA
Peru,2010,8.33245910749577,0,0,0,0,0,NA,NA,NA,NA
Peru,2011,6.32719240161117,0,0,0,0,0,NA,NA,NA,NA
Peru,2012,6.13972470560435,0,0,0,0,0,NA,NA,NA,NA
Peru,2013,5.85251821084928,0,0,0,0,0,NA,NA,NA,NA
Peru,2014,2.38215737180541,0,0,0,0,0,NA,NA,NA,NA
Peru,2015,3.25224477218451,0,0,0,0,0,NA,NA,NA,NA
Peru,2016,3.95331871520767,0,0,0,0,0,NA,NA,NA,NA
Peru,2017,2.51883544233135,0,0,0,0,0,NA,NA,NA,NA
Peru,2018,3.969351341365,0,0,0,0,0,NA,NA,NA,NA
Peru,2019,2.24063176875049,0,0,0,0,0,NA,NA,NA,NA
Peru,2020,-10.9333065010382,0,0,0,0,0,NA,NA,NA,NA
Philippines,2001,3.04923150985866,0,0,0,0,0,NA,NA,NA,NA
Philippines,2002,3.71625500158383,0,0,0,0,0,NA,NA,NA,NA
Philippines,2003,5.08691113513073,0,0,0,0,0,NA,NA,NA,NA
Philippines,2004,6.56922851180626,0,0,0,0,0,NA,NA,NA,NA
Philippines,2005,4.94250511877678,0,0,0,0,0,NA,NA,NA,NA
Philippines,2006,5.31641682136939,0,0,0,0,0,NA,NA,NA,NA
Philippines,2007,6.51929155018938,0,0,0,0,0,NA,NA,NA,NA
Philippines,2008,4.34448730509183,0,0,0,0,0,NA,NA,NA,NA
Philippines,2009,1.44832306275669,0,0,0,0,0,NA,NA,NA,NA
Philippines,2010,7.33449996514402,0,0,0,0,0,NA,NA,NA,NA
Philippines,2011,3.85823282420755,0,0,0,0,0,NA,NA,NA,NA
Philippines,2012,6.89695170786769,0,0,0,0,0,NA,NA,NA,NA
Philippines,2013,6.75053130394745,0,0,0,0,0,NA,NA,NA,NA
Philippines,2014,6.34798748029741,0,0,0,0,0,NA,NA,NA,NA
Philippines,2015,6.34830971539886,0,0,0,0,0,NA,NA,NA,NA
Philippines,2016,7.14945675286656,0,0,0,0,0,NA,NA,NA,NA
Philippines,2017,6.93098832521765,0,0,0,0,0,NA,NA,NA,NA
Philippines,2018,6.34148557098946,0,0,0,0,0,NA,NA,NA,NA
Philippines,2019,6.11852566118505,0,0,0,0,0,NA,NA,NA,NA
Philippines,2020,-9.5182947406494,0,0,0,0,0,NA,NA,NA,NA
Poland,2001,1.23374464400356,0,0,0,0,0,NA,NA,NA,NA
Poland,2002,1.90119437968586,0,0,0,0,0,NA,NA,NA,NA
Poland,2003,3.52337117234833,0,0,0,0,0,NA,NA,NA,NA
Poland,2004,5.09079546409544,0,0,0,0,0,NA,NA,NA,NA
Poland,2005,3.26082274679216,0,0,0,0,0,NA,NA,NA,NA
Poland,2006,6.20210710934373,0,0,0,0,0,NA,NA,NA,NA
Poland,2007,6.7604478527626,0,0,0,0,0,NA,NA,NA,NA
Poland,2008,4.38377069274605,0,0,0,0,0,NA,NA,NA,NA
Poland,2009,2.61512859291683,0,0,0,0,0,NA,NA,NA,NA
Poland,2010,3.16892748258036,0,0,0,0,0,NA,NA,NA,NA
Poland,2011,5.25546256612796,0,0,0,0,0,NA,NA,NA,NA
Poland,2012,1.51178167644575,0,0,0,0,0,NA,NA,NA,NA
Poland,2013,0.684240607051805,0,0,0,0,0,NA,NA,NA,NA
Poland,2014,3.92050862390032,0,0,0,0,0,NA,NA,NA,NA
Poland,2015,4.43176700264478,0,0,0,0,0,NA,NA,NA,NA
Poland,2016,3.03117767594847,0,0,0,0,0,NA,NA,NA,NA
Poland,2017,5.15245773325907,0,0,0,0,0,NA,NA,NA,NA
Poland,2018,6.2458584723942,0,0,0,0,0,NA,NA,NA,NA
Poland,2019,4.58045817256199,0,0,0,0,0,NA,NA,NA,NA
Poland,2020,-2.03556882399977,0,0,0,0,0,NA,NA,NA,NA
Portugal,2001,1.94367215368429,0,0,0,0,0,NA,NA,NA,NA
Portugal,2002,0.770924879289495,0,0,0,0,0,NA,NA,NA,NA
Portugal,2003,-0.930521086276485,0,0,0,0,0,NA,NA,NA,NA
Portugal,2004,1.78873565956201,0,0,0,0,0,NA,NA,NA,NA
Portugal,2005,0.781847757598996,0,0,0,0,0,NA,NA,NA,NA
Portugal,2006,1.62503463813644,0,0,0,0,0,NA,NA,NA,NA
Portugal,2007,2.50657971505967,0,0,0,0,0,NA,NA,NA,NA
Portugal,2008,0.319247162435317,0,0,0,0,0,NA,NA,NA,NA
Portugal,2009,-3.12207812290546,0,0,0,0,0,NA,NA,NA,NA
Portugal,2010,1.73762451045437,0,0,0,0,0,NA,NA,NA,NA
Portugal,2011,-1.71352750320345,0,0,0,0,0,NA,NA,NA,NA
Portugal,2012,-4.05090261868355,0,0,0,0,0,NA,NA,NA,NA
Portugal,2013,-0.984106758103536,0,0,0,0,0,NA,NA,NA,NA
Portugal,2014,0.741391470583679,0,0,0,0,0,NA,NA,NA,NA
Portugal,2015,1.58979828893855,0,0,0,0,0,NA,NA,NA,NA
Portugal,2016,2.00414109360487,0,0,0,0,0,NA,NA,NA,NA
Portugal,2017,3.31472078233416,0,0,0,0,0,NA,NA,NA,NA
Portugal,2018,2.94628241620853,0,0,0,0,0,NA,NA,NA,NA
Portugal,2019,2.74568471619554,0,0,0,0,0,NA,NA,NA,NA
Portugal,2020,-8.20463206255478,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2001,6.31347155468906,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2002,0.916459383541792,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2003,0.0534198046891134,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2004,8.74867692653626,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2005,-1.98693873332269,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2006,-1.4094140244287,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2007,-1.16280669029348,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2008,-1.84413424978011,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2009,-1.95242514172253,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2010,-0.413254118484772,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2011,-0.358510628287917,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2012,0.0292751104898059,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2013,-0.306826657099748,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2014,-1.19036345385338,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2015,-1.04929003238674,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2016,-1.26369434781117,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2017,-2.88521838398481,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2018,-4.36142703162535,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2019,1.67546379498209,0,0,0,0,0,NA,NA,NA,NA
Puerto Rico,2020,-4.1808743093346,0,0,0,0,0,NA,NA,NA,NA
Qatar,2001,3.89818666233907,0,0,0,0,0,NA,NA,NA,NA
Qatar,2002,7.18215168021513,0,0,0,0,0,NA,NA,NA,NA
Qatar,2003,3.71995867654906,0,0,0,0,0,NA,NA,NA,NA
Qatar,2004,19.2189153397893,0,0,0,0,0,NA,NA,NA,NA
Qatar,2005,7.49275848279068,0,0,0,0,0,NA,NA,NA,NA
Qatar,2006,26.1702456703032,0,0,0,0,0,NA,NA,NA,NA
Qatar,2007,17.9856568160263,0,0,0,0,0,NA,NA,NA,NA
Qatar,2008,17.6635563626089,0,0,0,0,0,NA,NA,NA,NA
Qatar,2009,11.9565611289086,0,0,0,0,0,NA,NA,NA,NA
Qatar,2010,19.5923315337859,0,0,0,0,0,NA,NA,NA,NA
Qatar,2011,13.3751764107929,0,0,0,0,0,NA,NA,NA,NA
Qatar,2012,4.73001184360784,0,0,0,0,0,NA,NA,NA,NA
Qatar,2013,5.55604064306607,0,0,0,0,0,NA,NA,NA,NA
Qatar,2014,5.33432329196459,0,0,0,0,0,NA,NA,NA,NA
Qatar,2015,4.75334572438737,0,0,0,0,0,NA,NA,NA,NA
Qatar,2016,3.06419188430156,0,0,0,0,0,NA,NA,NA,NA
Qatar,2017,-1.49760470227838,0,0,0,0,0,NA,NA,NA,NA
Qatar,2018,1.23487220191065,0,0,0,0,0,NA,NA,NA,NA
Qatar,2019,0.688240959581748,0,0,0,0,0,NA,NA,NA,NA
Qatar,2020,-3.55760399909477,0,0,0,0,0,NA,NA,NA,NA
Romania,2001,5.21818451151151,0,0,0,0,0,NA,NA,NA,NA
Romania,2002,5.70299165043771,0,0,0,0,0,NA,NA,NA,NA
Romania,2003,2.34114732919521,0,0,0,0,0,NA,NA,NA,NA
Romania,2004,10.4281130180976,0,0,0,0,0,NA,NA,NA,NA
Romania,2005,4.6681480508487,0,0,0,0,0,NA,NA,NA,NA
Romania,2006,8.02881107599163,0,0,0,0,0,NA,NA,NA,NA
Romania,2007,7.23380774362805,0,0,0,0,0,NA,NA,NA,NA
Romania,2008,9.30746717077338,0,0,0,0,0,NA,NA,NA,NA
Romania,2009,-5.51670615843011,0,0,0,0,0,NA,NA,NA,NA
Romania,2010,-3.90581157302972,0,0,0,0,0,NA,NA,NA,NA
Romania,2011,4.49558909946313,0,0,0,0,0,NA,NA,NA,NA
Romania,2012,1.90361696799603,0,0,0,0,0,NA,NA,NA,NA
Romania,2013,0.278771877470234,0,0,0,0,0,NA,NA,NA,NA
Romania,2014,4.11600109267832,0,0,0,0,0,NA,NA,NA,NA
Romania,2015,3.1570360543854,0,0,0,0,0,NA,NA,NA,NA
Romania,2016,2.85993252302089,0,0,0,0,0,NA,NA,NA,NA
Romania,2017,8.19547826641261,0,0,0,0,0,NA,NA,NA,NA
Romania,2018,6.120930007146,0,0,0,0,0,NA,NA,NA,NA
Romania,2019,3.92326384963494,0,0,0,0,0,NA,NA,NA,NA
Romania,2020,-3.67438440910189,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2001,5.10005122572568,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2002,4.69999190914258,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2003,7.29995234528189,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2004,7.19994786954857,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2005,6.39996544799469,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2006,8.20006825456321,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2007,8.49997776916511,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2008,5.19996926404957,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2009,-7.79999391271275,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2010,4.49999999920672,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2011,4.30002918567749,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2012,4.02408615746921,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2013,1.75542214874298,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2014,0.736267221765672,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2015,-1.97271922580408,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2016,0.193690071260534,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2017,1.82579006401834,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2018,2.80724541059601,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2019,2.19807571335009,0,0,0,0,0,NA,NA,NA,NA
Russian Federation,2020,-2.65365450102773,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2001,8.4845603416011,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2002,13.1920736254262,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2003,2.20238751139603,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2004,7.44766737034072,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2005,9.3778991673686,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2006,9.22707576798881,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2007,7.63329819125276,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2008,11.1612473247323,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2009,6.24825750620508,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2010,7.33465645006753,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2011,7.95838869847094,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2012,8.64150815836322,1,0,0,0,1,NA,NA,NA,NA
Rwanda,2013,4.71984856978263,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2014,6.16716615166932,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2015,8.8568555974538,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2016,5.97074525431094,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2017,3.91817093628465,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2018,8.51646722592409,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2019,9.44738518613097,0,0,0,0,0,NA,NA,NA,NA
Rwanda,2020,-3.37368746369782,0,0,0,0,0,NA,NA,NA,NA
Samoa,2001,7.39012906172989,0,0,0,0,0,NA,NA,NA,NA
Samoa,2002,5.65195919890348,0,0,0,0,0,NA,NA,NA,NA
Samoa,2003,5.21262892634149,0,0,0,0,0,NA,NA,NA,NA
Samoa,2004,3.0872602379675,0,0,0,0,0,NA,NA,NA,NA
Samoa,2005,6.63920361300734,0,0,0,0,0,NA,NA,NA,NA
Samoa,2006,2.13212714677351,0,0,0,0,0,NA,NA,NA,NA
Samoa,2007,0.485982550017255,0,0,0,0,0,NA,NA,NA,NA
Samoa,2008,3.55610467395,0,0,0,0,0,NA,NA,NA,NA
Samoa,2009,-0.541677601834593,0,0,0,0,0,NA,NA,NA,NA
Samoa,2010,6.1247199226125,0,0,0,0,0,NA,NA,NA,NA
Samoa,2011,3.84907794660396,0,0,0,0,0,NA,NA,NA,NA
Samoa,2012,-3.73213020890266,0,0,0,0,0,NA,NA,NA,NA
Samoa,2013,0.107293276488932,0,0,0,0,0,NA,NA,NA,NA
Samoa,2014,0.659923768782861,0,0,0,0,0,NA,NA,NA,NA
Samoa,2015,3.8503618166494,0,0,0,0,0,NA,NA,NA,NA
Samoa,2016,7.9838628784713,0,0,0,0,0,NA,NA,NA,NA
Samoa,2017,1.40628239971301,0,0,0,0,0,NA,NA,NA,NA
Samoa,2018,-0.609647103380141,0,0,0,0,0,NA,NA,NA,NA
Samoa,2019,4.45185891688691,0,0,0,0,0,NA,NA,NA,NA
Samoa,2020,-3.10844401053139,0,0,0,0,0,NA,NA,NA,NA
San Marino,2001,5.57834290401968,0,0,0,0,0,NA,NA,NA,NA
San Marino,2002,0.310800310800303,0,0,0,0,0,NA,NA,NA,NA
San Marino,2003,3.87296669248644,0,0,0,0,0,NA,NA,NA,NA
San Marino,2004,4.5488441461596,0,0,0,0,0,NA,NA,NA,NA
San Marino,2005,2.42510699001426,0,0,0,0,0,NA,NA,NA,NA
San Marino,2006,3.83008356545962,0,0,0,0,0,NA,NA,NA,NA
San Marino,2007,7.10932260228034,0,0,0,0,0,NA,NA,NA,NA
San Marino,2008,-0.500939261114581,0,0,0,0,0,NA,NA,NA,NA
San Marino,2009,-10.3209565764632,0,0,0,0,0,NA,NA,NA,NA
San Marino,2010,-5.47368421052632,0,0,0,0,0,NA,NA,NA,NA
San Marino,2011,-8.3147735708983,0,0,0,0,0,NA,NA,NA,NA
San Marino,2012,-7.04453441295546,0,0,0,0,0,NA,NA,NA,NA
San Marino,2013,-0.78397212543554,0,0,0,0,0,NA,NA,NA,NA
San Marino,2014,-0.702370500438988,0,0,0,0,0,NA,NA,NA,NA
San Marino,2015,2.29150556129265,0,0,0,0,0,NA,NA,NA,NA
San Marino,2016,2.34440586055426,0,0,0,0,0,NA,NA,NA,NA
San Marino,2017,0.258265466328027,0,0,0,0,0,NA,NA,NA,NA
San Marino,2018,1.49390531817373,0,0,0,0,0,NA,NA,NA,NA
San Marino,2019,2.06568514732739,0,0,0,0,0,NA,NA,NA,NA
San Marino,2020,-6.64791081780605,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2001,3.06448295788719,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2002,3.360188168222,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2003,8.29151946119818,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2004,3.5379059435684,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2005,6.61462475033599,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2006,8.86610935944026,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2007,3.64147185166024,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2008,6.2287850696102,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2009,3.30239966645061,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2010,1.44845522890635,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2011,1.99943210333259,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2012,2.94294277416023,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2013,5.11967735428513,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2014,4.90621048664867,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2015,1.5397042826735,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2016,5.17682468684113,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2017,4.11297966281954,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2018,4.37812808264972,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2019,2.01431672129407,0,0,0,0,0,NA,NA,NA,NA
Sao Tome and Principe,2020,2.62485949543812,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2001,0.344583362943069,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2002,-0.688407962710954,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2003,8.76875651851432,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2004,8.63097688883705,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2005,5.94489403534072,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2006,3.31351693671738,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2007,2.21361714815569,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2008,6.23802004687759,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2009,-1.0667099999425,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2010,5.03949284261405,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2011,10.9937616764876,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2012,5.40891607761418,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2013,2.53477827137303,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2014,3.81142279142699,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2015,4.5090590631757,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2016,1.88449273567737,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2017,0.911048655580274,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2018,3.19922678028009,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2019,1.09773374954092,0,0,0,0,0,NA,NA,NA,NA
Saudi Arabia,2020,-3.58153486307663,0,0,0,0,0,NA,NA,NA,NA
Senegal,2001,4.31085146618369,0,0,0,0,0,NA,NA,NA,NA
Senegal,2002,0.0686965747419066,0,0,0,0,0,NA,NA,NA,NA
Senegal,2003,5.59395094456143,0,0,0,0,0,NA,NA,NA,NA
Senegal,2004,4.64329393683312,0,0,0,0,0,NA,NA,NA,NA
Senegal,2005,4.31023852639633,0,0,0,0,0,NA,NA,NA,NA
Senegal,2006,2.33077098330239,0,0,0,0,0,NA,NA,NA,NA
Senegal,2007,2.82711920133374,0,0,0,0,0,NA,NA,NA,NA
Senegal,2008,3.70316906391386,0,0,0,0,0,NA,NA,NA,NA
Senegal,2009,2.75210448455053,0,0,0,0,0,NA,NA,NA,NA
Senegal,2010,3.39088925336209,0,0,0,0,0,NA,NA,NA,NA
Senegal,2011,1.33409107961258,0,0,0,0,0,NA,NA,NA,NA
Senegal,2012,4.00299555090457,0,0,0,0,0,NA,NA,NA,NA
Senegal,2013,2.41238527605579,0,0,0,0,0,NA,NA,NA,NA
Senegal,2014,6.22407443790986,0,0,0,0,0,NA,NA,NA,NA
Senegal,2015,6.36704365066983,0,0,0,0,0,NA,NA,NA,NA
Senegal,2016,6.35606857181878,0,0,0,0,0,NA,NA,NA,NA
Senegal,2017,7.4074861863013,0,0,0,0,0,NA,NA,NA,NA
Senegal,2018,6.20924103389086,0,0,0,0,0,NA,NA,NA,NA
Senegal,2019,4.61362809749708,0,0,0,0,0,NA,NA,NA,NA
Senegal,2020,1.3420737726679,0,0,0,0,0,NA,NA,NA,NA
Serbia,2001,6.77851908946397,0,0,0,0,0,NA,NA,NA,NA
Serbia,2002,6.54104819665429,0,0,0,0,0,NA,NA,NA,NA
Serbia,2003,4.55968951215699,0,0,0,0,0,NA,NA,NA,NA
Serbia,2004,6.68686771336695,0,0,0,0,0,NA,NA,NA,NA
Serbia,2005,5.90349798339875,0,0,0,0,0,NA,NA,NA,NA
Serbia,2006,3.90066385503751,0,0,0,0,0,NA,NA,NA,NA
Serbia,2007,7.83207166337402,0,0,0,0,0,NA,NA,NA,NA
Serbia,2008,5.16089277292242,0,0,0,0,0,NA,NA,NA,NA
Serbia,2009,-3.14261046499367,0,0,0,0,0,NA,NA,NA,NA
Serbia,2010,1.61097266144839,0,0,0,0,0,NA,NA,NA,NA
Serbia,2011,0.0542724785839397,0,0,0,0,0,NA,NA,NA,NA
Serbia,2012,-0.443956029497713,0,0,0,0,0,NA,NA,NA,NA
Serbia,2013,0.451578762944706,0,0,0,0,0,NA,NA,NA,NA
Serbia,2014,-1.80427024822048,0,0,0,0,0,NA,NA,NA,NA
Serbia,2015,1.29573851189748,0,0,0,0,0,NA,NA,NA,NA
Serbia,2016,2.97519779211943,0,0,0,0,0,NA,NA,NA,NA
Serbia,2017,2.36339378690924,0,0,0,0,0,NA,NA,NA,NA
Serbia,2018,4.64935035491007,0,0,0,0,0,NA,NA,NA,NA
Serbia,2019,4.75020793899014,0,0,0,0,0,NA,NA,NA,NA
Serbia,2020,-0.950023991851594,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2001,-2.27116288552982,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2002,1.21283290259314,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2003,-5.88712848764477,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2004,-2.8504539768538,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2005,9.0057617374238,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2006,9.40612855732827,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2007,8.87606645570879,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2008,-2.72594626154864,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2009,-2.47937594726137,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2010,4.50513204312067,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2011,9.5097833517957,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2012,3.1106784939243,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2013,1.25373496242949,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2014,4.0636918123521,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2015,8.9140088750469,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2016,12.1175272453913,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2017,6.95416218794271,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2018,4.93947272254312,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2019,5.5142920737342,0,0,0,0,0,NA,NA,NA,NA
Seychelles,2020,-11.7398608281732,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2001,-6.34545540326552,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2002,26.5241348883315,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2003,9.48363148565812,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2004,6.47884601647948,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2005,4.35349994988408,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2006,4.28311044472458,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2007,7.97656533438359,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2008,5.43589304424943,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2009,3.20943156226356,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2010,6.63749245827172,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2011,6.00983104607874,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2012,15.201748273464,0,0,0,0,0,NA,NA,NA,NA
Sierra Leone,2013,21.0790141636427,0,0,0,0,0,NA,NA,NA,NA
